DATASET,fold,AM,alpha,features,accuracy,sensitivity,specificity
tcga.R-BRCA,1,DC,0.85,"11546,35617,8740,27406,12371,10619,9162,12087,12274,16881,28577,9744,38033,6792,11138,25676,3227,5521,37584,42335,9797,12554,9742,6837,48755,11687,17135,30516,8086,16545,36039,7695,2593,14946,5362,56285,7518,28483,12838,3516,7228,4594,37382,11525,7717,5894,20078,1392,14211,17939,12448,54469,27272,5112,2609,14268,54635,15193,47313,2010,12362,15089,1371,9965,9639,17631,9427,25225,11323,7393,9712,28429,48964,12587,11530,10999,14891,38531,55385,1429,11500,42741,12656,11987,9553,17514,54388,1456,4957",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,1,DC,0.9,"11546,35617,8740,27406,12371,10619,9162,12087,12274,16881,28577,9744,38033,6792,11138,25676,3227,5521,37584,42335,9797,12554,9742,6837,48755,11687,17135,30516,8086,16545,36039,7695,2593,14946,5362,56285,7518,28483,12838,3516,7228,4594,37382,11525,7717,5894,20078,1392,14211,17939,12448,54469,27272,5112,2609,14268,54635,15193,47313,2010,12362,15089,1371,9965,9639,17631,9427,25225,11323,7393,9712,28429,48964,12587,11530,10999,14891,38531,55385,1429,11500,42741,12656,11987,9553,17514,54388,1456,4957",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,5,HSIC,0.1,,,,
tcga.R-BRCA,5,HSIC,0.15,,,,
tcga.R-BRCA,5,HSIC,0.2,,,,
tcga.R-BRCA,5,HSIC,0.25,,,,
tcga.R-BRCA,5,HSIC,0.3,,,,
tcga.R-BRCA,5,HSIC,0.35,,,,
tcga.R-BRCA,5,HSIC,0.4,,,,
tcga.R-BRCA,5,HSIC,0.45,,,,
tcga.R-BRCA,5,HSIC,0.5,"10619,11559",0.9671052631578947,0.9782608695652174,0.8571428571428571
tcga.R-BRCA,5,HSIC,0.55,"10619,11559",0.9671052631578947,0.9782608695652174,0.8571428571428571
tcga.R-BRCA,5,HSIC,0.6,"10619,11559",0.9736842105263158,0.9855072463768116,0.8571428571428571
tcga.R-BRCA,5,HSIC,0.65,"10619,11559",0.9671052631578947,0.9782608695652174,0.8571428571428571
tcga.R-BRCA,5,HSIC,0.7,"11546,10619,11559",0.9671052631578947,0.9927536231884058,0.7142857142857143
tcga.R-BRCA,5,HSIC,0.75,"11546,10619,11559",0.9671052631578947,0.9927536231884058,0.7142857142857143
tcga.R-BRCA,5,HSIC,0.8,"11546,10619,11559",0.9671052631578947,0.9927536231884058,0.7142857142857143
tcga.R-BRCA,5,HSIC,0.85,"11546,10619,11559",0.9671052631578947,0.9927536231884058,0.7142857142857143
tcga.R-BRCA,5,HSIC,0.9,"11546,10619,11559",0.9736842105263158,0.9927536231884058,0.7857142857142857
tcga.R-BRCA,3,PC,0.1,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.15,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.2,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,3,PC,0.25,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,3,PC,0.3,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.35,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.4,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.45,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.5,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.55,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.6,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.65,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.7,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.75,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.8,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.85,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.993421052631579,1.0,0.9285714285714286
tcga.R-BRCA,3,PC,0.9,"16360,42405,14004,52224,52687,39355,50592,54696,35425,39384,55768,25965,38209,39622,25298,35816,29278,30124,27437,49524,30967,23361,41927,36660,53886,30764,25400,41095,26768,35621,31105,36960,26974,40889,14007,28577,5022,24668,28429,48627,41144,39450,46115,49475,34260,39715,40698,19446,43915,45669,53568,41279,32814,55041,37663,15693,16773,27176,35245,30275,47202,52002,17554,29702,32150,45162,47898,42416,26748,28910,17353,46662,55967,20111,26817,28317,51436,24799,15135,30758,20598,24925,30342,17576,15830,55056,19699,28404,53718,38103,17215,32820,25742,38568,50053,50511,15194,26364,20474,18966",0.9868421052631579,0.9927536231884058,0.9285714285714286
tcga.R-BRCA,7,pearson_correlation,0.1,,,,
tcga.R-BRCA,7,pearson_correlation,0.15,,,,
tcga.R-BRCA,7,pearson_correlation,0.2,,,,
tcga.R-BRCA,7,pearson_correlation,0.25,,,,
tcga.R-BRCA,7,pearson_correlation,0.3,,,,
tcga.R-BRCA,7,pearson_correlation,0.35,,,,
tcga.R-BRCA,7,pearson_correlation,0.4,,,,
tcga.R-BRCA,7,pearson_correlation,0.45,,,,
tcga.R-BRCA,7,pearson_correlation,0.5,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,9511,7335,12671,12091,11010,8351,10561,2825,5279,22172,10824,857,1567,15369,493,24081,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,7,pearson_correlation,0.55,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,9511,7335,12671,12091,11010,8351,10561,2825,5279,22172,10824,857,1567,15369,493,24081,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,7,pearson_correlation,0.6,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,22071,9511,7335,12671,12091,1962,13818,11010,8351,10561,2825,5279,22172,10824,857,1567,15369,6642,493,24081,10522,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166,11995,11042",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,7,pearson_correlation,0.65,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,22071,9511,7335,12671,12091,1962,13818,11010,8351,10561,2825,5279,8357,22172,12082,10824,857,1567,15369,6642,493,24081,10522,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166,11995,11042",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,7,pearson_correlation,0.7,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,22071,9511,7335,12671,12091,1962,13818,11010,8351,10561,2825,5279,8357,22172,12082,10824,857,1567,15369,6642,493,24081,10522,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166,11995,11042",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,7,pearson_correlation,0.75,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,22071,9511,7335,12671,12091,1962,13818,11010,8351,10561,2825,5279,8357,22172,12082,10824,857,1567,15369,6642,493,24081,10522,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166,11995,11042",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,7,pearson_correlation,0.8,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,22071,9511,7335,12671,12091,1962,13818,11010,8351,10561,2825,5279,8357,22172,12082,10824,857,1567,15369,6642,493,24081,10522,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166,11995,11042",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,7,pearson_correlation,0.85,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,22071,9511,7335,12671,12091,1962,13818,11010,8351,10561,2825,5279,8357,22172,12082,10824,857,1567,15369,6642,493,24081,10522,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166,11995,11042",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,7,pearson_correlation,0.9,"8421,10543,4211,6132,8523,16198,42436,11549,1689,8406,22071,9511,7335,12671,12091,1962,13818,11010,8351,10561,2825,5279,8357,22172,12082,10824,857,1567,15369,6642,493,24081,10522,9759,5942,2917,522,14594,20324,3348,445,6305,344,8374,5370,4600,6544,8359,7248,6628,10571,6518,15815,1015,1005,1980,5892,4349,10166,11995,11042",0.9801324503311258,0.9927007299270073,0.8571428571428571
tcga.R-BRCA,0,HSIC,0.1,,,,
tcga.R-BRCA,0,HSIC,0.15,,,,
tcga.R-BRCA,0,HSIC,0.2,,,,
tcga.R-BRCA,0,HSIC,0.25,,,,
tcga.R-BRCA,0,HSIC,0.3,,,,
tcga.R-BRCA,0,HSIC,0.35,,,,
tcga.R-BRCA,0,HSIC,0.4,,,,
tcga.R-BRCA,0,HSIC,0.45,,,,
tcga.R-BRCA,0,HSIC,0.5,,,,
tcga.R-BRCA,0,HSIC,0.55,,,,
tcga.R-BRCA,0,HSIC,0.6,,,,
tcga.R-BRCA,0,HSIC,0.65,,,,
tcga.R-BRCA,0,HSIC,0.7,,,,
tcga.R-BRCA,0,HSIC,0.75,,,,
tcga.R-BRCA,0,HSIC,0.8,,,,
tcga.R-BRCA,0,HSIC,0.85,,,,
tcga.R-BRCA,0,HSIC,0.9,,,,
tcga.R-BRCA,6,TR,0.1,"2139,5393,29689,10522,1467,445,11232,478,5934,10670,10974,8418,16680,2992,3024,11010,3491,4746,9511,5433,6826,8456,820,2627,10543,9264,291,10640,957,11934,15409,13762,1899,8351,2331,6940,35214,10555,13803,11950,8359,11301,15596,2207,6854,10987,53680,7083,4211,19644,13919,22172,11388,1370,1470,2918,17935,3921,8372,1769,5325,799,36872,5391,14356,4128,12238,4889,4696,12091,8293,7335,8866,1515,3855,34324,30921,16708,10676,10100,17914,7641,7534,12220,12546,2969,10026,11159,1291,2825,3344,4700,8344,12784,8452,8357,7520,11568,2932,15369",1.0,1.0,1.0
tcga.R-BRCA,6,TR,0.15,"2139,5393,29689,10522,1467,445,11232,478,5934,10670,10974,8418,16680,2992,3024,11010,3491,4746,9511,5433,6826,8456,820,2627,10543,9264,291,10640,957,11934,15409,13762,1899,8351,2331,6940,35214,10555,13803,11950,8359,11301,15596,2207,6854,10987,53680,7083,4211,19644,13919,22172,11388,1370,1470,2918,17935,3921,8372,1769,5325,799,36872,5391,14356,4128,12238,4889,4696,12091,8293,7335,8866,1515,3855,34324,30921,16708,10676,10100,17914,7641,7534,12220,12546,2969,10026,11159,1291,2825,3344,4700,8344,12784,8452,8357,7520,11568,2932,15369",1.0,1.0,1.0
tcga.R-BRCA,6,TR,0.2,"2139,5393,29689,10522,1467,445,11232,478,5934,10670,10974,8418,16680,2992,3024,11010,3491,4746,9511,5433,6826,8456,820,2627,10543,9264,291,10640,957,11934,15409,13762,1899,8351,2331,6940,35214,10555,13803,11950,8359,11301,15596,2207,6854,10987,53680,7083,4211,19644,13919,22172,11388,1370,1470,2918,17935,3921,8372,1769,5325,799,36872,5391,14356,4128,12238,4889,4696,12091,8293,7335,8866,1515,3855,34324,30921,16708,10676,10100,17914,7641,7534,12220,12546,2969,10026,11159,1291,2825,3344,4700,8344,12784,8452,8357,7520,11568,2932,15369",1.0,1.0,1.0
