DATASET,fold,AM,alpha,features,accuracy,sensitivity,specificity
MNIST.py,7,pearson_correlation,0.85,"264,518,263,290,490,289,491,262,266,517,546,287,316,545,315,260,383,382,328,286,709,314,716,343,285,258,326,268,708,313,717,488,572,341,330,234",0.92,0.9206349206349206,0.9193548387096774
MNIST.py,7,pearson_correlation,0.9,"264,518,263,290,490,289,491,262,266,517,546,287,316,545,315,260,317,383,382,328,286,709,314,716,343,285,258,326,268,708,313,717,257,488,572,341,330,234",0.928,0.9365079365079365,0.9193548387096774
MNIST.py,1,TR,0.1,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.888,0.9193548387096774,0.8571428571428571
MNIST.py,1,TR,0.15,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.896,0.9354838709677419,0.8571428571428571
MNIST.py,1,TR,0.2,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.888,0.9193548387096774,0.8571428571428571
MNIST.py,1,TR,0.25,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.888,0.9193548387096774,0.8571428571428571
MNIST.py,1,TR,0.3,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.896,0.9193548387096774,0.873015873015873
MNIST.py,1,TR,0.35,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.896,0.9354838709677419,0.8571428571428571
MNIST.py,1,TR,0.4,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.896,0.9193548387096774,0.873015873015873
MNIST.py,1,TR,0.45,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.896,0.9193548387096774,0.873015873015873
MNIST.py,1,TR,0.5,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.904,0.9193548387096774,0.8888888888888888
MNIST.py,1,TR,0.55,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.896,0.9193548387096774,0.873015873015873
MNIST.py,1,TR,0.6,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.888,0.9193548387096774,0.8571428571428571
MNIST.py,1,TR,0.65,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.904,0.9193548387096774,0.8888888888888888
MNIST.py,1,TR,0.7,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.888,0.9193548387096774,0.8571428571428571
MNIST.py,1,TR,0.75,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.888,0.9193548387096774,0.8571428571428571
MNIST.py,1,TR,0.8,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.896,0.9354838709677419,0.8571428571428571
MNIST.py,1,TR,0.85,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.88,0.9032258064516129,0.8571428571428571
MNIST.py,1,TR,0.9,"518,287,517,263,288,289,490,262,710,315,711,290,261,264,715,260,286,712,259,316,714,491,519,738,291,739,713,716,265,742,546,743,314,740,709,545,356,741,357,516,317,489,258,737,285,744,342,266,313,355,708,343,328,329,717,341,292,736,257,544,745,237,384,370,330,547,238,369,463,284,327,232,385,312,236,235,383,492,358,302,735,231,234,398,344,300,301,340,303,354,318,239,464,382,233,718,707,274,746,734",0.888,0.9193548387096774,0.8571428571428571
MNIST.py,6,PC,0.1,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.984,0.9682539682539683,1.0
MNIST.py,6,PC,0.15,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.2,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.25,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.3,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.35,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.984,0.9682539682539683,1.0
MNIST.py,6,PC,0.4,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.45,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.984,0.9682539682539683,1.0
MNIST.py,6,PC,0.5,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.55,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.984,0.9682539682539683,1.0
MNIST.py,6,PC,0.6,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.984,0.9682539682539683,1.0
MNIST.py,6,PC,0.65,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.7,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.75,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.8,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.984,0.9682539682539683,1.0
MNIST.py,6,PC,0.85,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,6,PC,0.9,"377,378,155,376,156,350,154,153,405,404,349,181,152,182,183,180,157,403,184,179,151,351,185,624,375,595,518,623,596,158,264,178,406,379,265,594,578,622,288,289,186,150,625,550,348,551,290,523,491,263,287,402,159,519,566,316,291,315,605,517,187,579,597,431,490,606,567,593,577,432,652,621,651,126,262,125,711,650,565,495,188,127,522,128,546,160,177,568,653,626,538,124,317,607,545,149,266,355,430,592",0.976,0.9523809523809523,1.0
MNIST.py,0,HSIC,0.1,,,,
MNIST.py,0,HSIC,0.15,,,,
MNIST.py,0,HSIC,0.2,,,,
MNIST.py,0,HSIC,0.25,,,,
MNIST.py,0,HSIC,0.3,,,,
MNIST.py,0,HSIC,0.35,,,,
MNIST.py,0,HSIC,0.4,,,,
MNIST.py,0,HSIC,0.45,,,,
MNIST.py,0,HSIC,0.5,,,,
MNIST.py,0,HSIC,0.55,,,,
MNIST.py,0,HSIC,0.6,,,,
MNIST.py,0,HSIC,0.65,,,,
MNIST.py,0,HSIC,0.7,,,,
MNIST.py,0,HSIC,0.75,,,,
MNIST.py,0,HSIC,0.8,,,,
MNIST.py,0,HSIC,0.85,"518,596,349,491,432,433",0.936,0.9354838709677419,0.9365079365079365
MNIST.py,0,HSIC,0.9,"156,153,182,157,404,181,185,518,596,180,179,595,288,350,186,289,263,568,261,287,551,178,349,264,158,623,491,517,546,594,127,579,187,265,538,351,125,379,128,124,711,159,432,329,177,433,524,580,430",0.96,0.9838709677419355,0.9365079365079365
MNIST.py,1,PC,0.1,"155,154,377,156,153,378,183,182,184,181,152,405,376,180,157,185,404,151,179,350,518,263,403,595,262,150,264,186,596,349,375,289,351,158,178,287,624,406,594,261,290,491,567,288,490,623,568,517,379,260,519,265,625,127,566,551,579,126,578,128,606,125,597,259,291,149,538,124,187,622,315,523,546,550,710,159,402,177,316,711,539,431,432,286,565,626,348,123,129,569,715,188,266,607,712,537,714,545,593,605",0.976,1.0,0.9523809523809523
MNIST.py,1,PC,0.15,"155,154,377,156,153,378,183,182,184,181,152,405,376,180,157,185,404,151,179,350,518,263,403,595,262,150,264,186,596,349,375,289,351,158,178,287,624,406,594,261,290,491,567,288,490,623,568,517,379,260,519,265,625,127,566,551,579,126,578,128,606,125,597,259,291,149,538,124,187,622,315,523,546,550,710,159,402,177,316,711,539,431,432,286,565,626,348,123,129,569,715,188,266,607,712,537,714,545,593,605",0.984,1.0,0.9682539682539683
MNIST.py,1,PC,0.2,"155,154,377,156,153,378,183,182,184,181,152,405,376,180,157,185,404,151,179,350,518,263,403,595,262,150,264,186,596,349,375,289,351,158,178,287,624,406,594,261,290,491,567,288,490,623,568,517,379,260,519,265,625,127,566,551,579,126,578,128,606,125,597,259,291,149,538,124,187,622,315,523,546,550,710,159,402,177,316,711,539,431,432,286,565,626,348,123,129,569,715,188,266,607,712,537,714,545,593,605",0.976,0.9838709677419355,0.9682539682539683
MNIST.py,1,PC,0.25,"155,154,377,156,153,378,183,182,184,181,152,405,376,180,157,185,404,151,179,350,518,263,403,595,262,150,264,186,596,349,375,289,351,158,178,287,624,406,594,261,290,491,567,288,490,623,568,517,379,260,519,265,625,127,566,551,579,126,578,128,606,125,597,259,291,149,538,124,187,622,315,523,546,550,710,159,402,177,316,711,539,431,432,286,565,626,348,123,129,569,715,188,266,607,712,537,714,545,593,605",0.976,0.9838709677419355,0.9682539682539683
MNIST.py,1,PC,0.3,"155,154,377,156,153,378,183,182,184,181,152,405,376,180,157,185,404,151,179,350,518,263,403,595,262,150,264,186,596,349,375,289,351,158,178,287,624,406,594,261,290,491,567,288,490,623,568,517,379,260,519,265,625,127,566,551,579,126,578,128,606,125,597,259,291,149,538,124,187,622,315,523,546,550,710,159,402,177,316,711,539,431,432,286,565,626,348,123,129,569,715,188,266,607,712,537,714,545,593,605",0.976,0.9838709677419355,0.9682539682539683
